tabel;id_prov;id_kab;id_komoditas;id_kec;prov;kab;kec;n_utp_usaha_selain_ternak_besar_produksi_daging;n_utp_usaha_selain_ternak_besar_produksi_susu_segar;n_utp_usaha_selain_ternak_besar_produksi_telur_konsumsi;n_utp_usaha_selain_ternak_besar_produksi_telur_tetas;n_utp_usaha_selain_ternak_besar_produksi_semen_ternak;n_utp_usaha_selain_ternak_besar_produksi_embrio;n_utp_usaha_selain_ternak_besar_produksi_madu;n_utp_usaha_selain_ternak_besar_produksi_liur_atau_sarang;n_utp_usaha_selain_ternak_besar_produksi_bulu;n_utp_usaha_selain_ternak_besar_produksi_kepompong;n_utp_usaha_selain_ternak_besar_produksi_kulit;n_utp_usaha_selain_ternak_besar_produksi_lilin_malam;jumlah;n_utp_usaha_selain_ternak_besar
BAB_6_tabel_6_21_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4419;[5310082] ALOK TIMUR;53;5310;5310082;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_21_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4419;[5310] SIKKA;53;5310;5310999;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_21_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4420;[5310010] PAGA;53;5310;5310010;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_21_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4420;[5310011] MEGO;53;5310;5310011;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_21_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4420;[5310012] TANA WAWO;53;5310;5310012;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_21_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4420;[5310020] LELA;53;5310;5310020;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_21_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4420;[5310030] BOLA;53;5310;5310030;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_21_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4420;[5310031] DORENG;53;5310;5310031;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_21_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4420;[5310032] MAPITARA;53;5310;5310032;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_21_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4420;[5310040] TALIBURA;53;5310;5310040;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_21_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4420;[5310041] WAIGETE;53;5310;5310041;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_21_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4420;[5310042] WAIBLAMA;53;5310;5310042;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_21_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4420;[5310050] KEWAPANTE;53;5310;5310050;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_21_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4420;[5310051] HEWOKLOANG;53;5310;5310051;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_21_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4420;[5310052] KANGAE;53;5310;5310052;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_21_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4420;[5310061] PALUE;53;5310;5310061;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_21_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4420;[5310062] KOTING;53;5310;5310062;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_21_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4420;[5310063] NELLE;53;5310;5310063;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_21_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4420;[5310070] NITA;53;5310;5310070;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_21_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4420;[5310071] MAGEPANDA;53;5310;5310071;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_21_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4420;[5310080] ALOK;53;5310;5310080;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_21_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4420;[5310081] ALOK BARAT;53;5310;5310081;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_21_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4420;[5310082] ALOK TIMUR;53;5310;5310082;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_21_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4420;[5310] SIKKA;53;5310;5310999;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_21_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4421;[5310010] PAGA;53;5310;5310010;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_21_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4421;[5310011] MEGO;53;5310;5310011;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_21_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4421;[5310012] TANA WAWO;53;5310;5310012;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_21_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4421;[5310020] LELA;53;5310;5310020;1;0;0;0;0;0;0;0;0;0;0;0;1;1
BAB_6_tabel_6_21_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4421;[5310030] BOLA;53;5310;5310030;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_21_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4421;[5310031] DORENG;53;5310;5310031;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_21_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4421;[5310032] MAPITARA;53;5310;5310032;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_21_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4421;[5310040] TALIBURA;53;5310;5310040;1;0;0;0;0;0;0;0;0;0;0;0;1;1
BAB_6_tabel_6_21_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4421;[5310041] WAIGETE;53;5310;5310041;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_21_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4421;[5310042] WAIBLAMA;53;5310;5310042;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_21_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4421;[5310050] KEWAPANTE;53;5310;5310050;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_21_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4421;[5310051] HEWOKLOANG;53;5310;5310051;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_21_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4421;[5310052] KANGAE;53;5310;5310052;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_21_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4421;[5310061] PALUE;53;5310;5310061;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_21_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4421;[5310062] KOTING;53;5310;5310062;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_21_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4421;[5310063] NELLE;53;5310;5310063;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_21_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4421;[5310070] NITA;53;5310;5310070;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_21_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4421;[5310071] MAGEPANDA;53;5310;5310071;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_21_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4421;[5310080] ALOK;53;5310;5310080;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_21_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4421;[5310081] ALOK BARAT;53;5310;5310081;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_21_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4421;[5310082] ALOK TIMUR;53;5310;5310082;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_21_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4421;[5310] SIKKA;53;5310;5310999;2;0;0;0;0;0;0;0;0;0;0;0;2;2
BAB_6_tabel_6_21_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4498;[5310010] PAGA;53;5310;5310010;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_21_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4498;[5310011] MEGO;53;5310;5310011;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_21_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4498;[5310012] TANA WAWO;53;5310;5310012;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_21_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4498;[5310020] LELA;53;5310;5310020;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_21_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4498;[5310030] BOLA;53;5310;5310030;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_21_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4498;[5310031] DORENG;53;5310;5310031;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_21_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4498;[5310032] MAPITARA;53;5310;5310032;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_21_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4498;[5310040] TALIBURA;53;5310;5310040;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_21_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4498;[5310041] WAIGETE;53;5310;5310041;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_21_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4498;[5310042] WAIBLAMA;53;5310;5310042;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_21_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4498;[5310050] KEWAPANTE;53;5310;5310050;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_21_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4498;[5310051] HEWOKLOANG;53;5310;5310051;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_21_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4498;[5310052] KANGAE;53;5310;5310052;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_21_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4498;[5310061] PALUE;53;5310;5310061;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_21_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4498;[5310062] KOTING;53;5310;5310062;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_21_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4498;[5310063] NELLE;53;5310;5310063;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_21_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4498;[5310070] NITA;53;5310;5310070;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_21_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4498;[5310071] MAGEPANDA;53;5310;5310071;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_21_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4498;[5310080] ALOK;53;5310;5310080;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_21_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4498;[5310081] ALOK BARAT;53;5310;5310081;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_21_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4498;[5310082] ALOK TIMUR;53;5310;5310082;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_21_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4498;[5310] SIKKA;53;5310;5310999;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_21_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4499;[5310010] PAGA;53;5310;5310010;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_21_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4499;[5310011] MEGO;53;5310;5310011;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_21_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4499;[5310012] TANA WAWO;53;5310;5310012;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_21_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4499;[5310020] LELA;53;5310;5310020;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_21_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4499;[5310030] BOLA;53;5310;5310030;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_21_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4499;[5310031] DORENG;53;5310;5310031;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_21_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4499;[5310032] MAPITARA;53;5310;5310032;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_21_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4499;[5310040] TALIBURA;53;5310;5310040;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_21_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4499;[5310041] WAIGETE;53;5310;5310041;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_21_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4499;[5310042] WAIBLAMA;53;5310;5310042;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_21_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4499;[5310050] KEWAPANTE;53;5310;5310050;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_21_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4499;[5310051] HEWOKLOANG;53;5310;5310051;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_21_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4499;[5310052] KANGAE;53;5310;5310052;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_21_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4499;[5310061] PALUE;53;5310;5310061;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_21_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4499;[5310062] KOTING;53;5310;5310062;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_21_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4499;[5310063] NELLE;53;5310;5310063;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_21_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4499;[5310070] NITA;53;5310;5310070;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_21_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4499;[5310071] MAGEPANDA;53;5310;5310071;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_21_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4499;[5310080] ALOK;53;5310;5310080;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_21_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4499;[5310081] ALOK BARAT;53;5310;5310081;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_21_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4499;[5310082] ALOK TIMUR;53;5310;5310082;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_21_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4499;[5310] SIKKA;53;5310;5310999;0;0;0;0;0;0;0;0;0;0;0;0;0;0
