tabel;id_prov;id_kab;id_komoditas;id_kec;prov;kab;kec;n_rtup_usaha_selain_ternak_besar_produksinya_seluruhnya_dijual;n_rtup_usaha_selain_ternak_besar_produksinya_sebagian_besar_dijual;n_rtup_usaha_selain_ternak_besar_produksinya_sisanya_dijual;n_rtup_usaha_selain_ternak_besar_produksinya_belum_dijual;jumlah;n_rtup_usaha_selain_ternak_besar
BAB_6_tabel_6_24_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4405;[5310041] WAIGETE;53;5310;5310041;0;0;0;0;0;0
BAB_6_tabel_6_24_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4405;[5310042] WAIBLAMA;53;5310;5310042;0;0;0;0;0;0
BAB_6_tabel_6_24_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4405;[5310050] KEWAPANTE;53;5310;5310050;0;0;0;0;0;0
BAB_6_tabel_6_24_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4405;[5310051] HEWOKLOANG;53;5310;5310051;0;0;0;0;0;0
BAB_6_tabel_6_24_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4405;[5310052] KANGAE;53;5310;5310052;0;0;0;0;0;0
BAB_6_tabel_6_24_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4405;[5310061] PALUE;53;5310;5310061;0;0;0;0;0;0
BAB_6_tabel_6_24_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4405;[5310062] KOTING;53;5310;5310062;0;0;0;0;0;0
BAB_6_tabel_6_24_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4405;[5310063] NELLE;53;5310;5310063;0;0;0;0;0;0
BAB_6_tabel_6_24_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4405;[5310070] NITA;53;5310;5310070;0;0;0;0;0;0
BAB_6_tabel_6_24_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4405;[5310071] MAGEPANDA;53;5310;5310071;0;0;0;0;0;0
BAB_6_tabel_6_24_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4405;[5310080] ALOK;53;5310;5310080;0;0;0;0;0;0
BAB_6_tabel_6_24_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4405;[5310081] ALOK BARAT;53;5310;5310081;0;0;0;0;0;0
BAB_6_tabel_6_24_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4405;[5310082] ALOK TIMUR;53;5310;5310082;1;0;0;2;3;3
BAB_6_tabel_6_24_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4405;[5310] SIKKA;53;5310;5310999;1;0;0;2;3;3
BAB_6_tabel_6_24_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4406;[5310010] PAGA;53;5310;5310010;0;0;0;0;0;0
BAB_6_tabel_6_24_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4406;[5310011] MEGO;53;5310;5310011;0;0;0;0;0;0
BAB_6_tabel_6_24_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4406;[5310012] TANA WAWO;53;5310;5310012;0;0;0;0;0;0
BAB_6_tabel_6_24_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4406;[5310020] LELA;53;5310;5310020;0;0;0;0;0;0
BAB_6_tabel_6_24_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4406;[5310030] BOLA;53;5310;5310030;0;0;0;0;0;0
BAB_6_tabel_6_24_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4406;[5310031] DORENG;53;5310;5310031;0;0;0;0;0;0
BAB_6_tabel_6_24_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4406;[5310032] MAPITARA;53;5310;5310032;0;0;0;0;0;0
BAB_6_tabel_6_24_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4406;[5310040] TALIBURA;53;5310;5310040;0;0;0;0;0;0
BAB_6_tabel_6_24_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4406;[5310041] WAIGETE;53;5310;5310041;0;0;0;0;0;0
BAB_6_tabel_6_24_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4406;[5310042] WAIBLAMA;53;5310;5310042;0;0;0;0;0;0
BAB_6_tabel_6_24_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4406;[5310050] KEWAPANTE;53;5310;5310050;0;0;0;0;0;0
BAB_6_tabel_6_24_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4406;[5310051] HEWOKLOANG;53;5310;5310051;0;0;0;0;0;0
BAB_6_tabel_6_24_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4406;[5310052] KANGAE;53;5310;5310052;0;0;0;0;0;0
BAB_6_tabel_6_24_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4406;[5310061] PALUE;53;5310;5310061;0;0;0;0;0;0
BAB_6_tabel_6_24_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4406;[5310062] KOTING;53;5310;5310062;0;0;0;0;0;0
BAB_6_tabel_6_24_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4406;[5310063] NELLE;53;5310;5310063;0;0;0;0;0;0
BAB_6_tabel_6_24_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4406;[5310070] NITA;53;5310;5310070;0;0;0;0;0;0
BAB_6_tabel_6_24_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4406;[5310071] MAGEPANDA;53;5310;5310071;0;0;0;0;0;0
BAB_6_tabel_6_24_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4406;[5310080] ALOK;53;5310;5310080;0;0;0;0;0;0
BAB_6_tabel_6_24_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4406;[5310081] ALOK BARAT;53;5310;5310081;0;0;0;0;0;0
BAB_6_tabel_6_24_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4406;[5310082] ALOK TIMUR;53;5310;5310082;0;0;0;0;0;0
BAB_6_tabel_6_24_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4406;[5310] SIKKA;53;5310;5310999;0;0;0;0;0;0
BAB_6_tabel_6_24_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4407;[5310010] PAGA;53;5310;5310010;34;15;18;130;197;197
BAB_6_tabel_6_24_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4407;[5310011] MEGO;53;5310;5310011;28;20;13;558;619;619
BAB_6_tabel_6_24_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4407;[5310012] TANA WAWO;53;5310;5310012;44;29;101;404;578;578
BAB_6_tabel_6_24_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4407;[5310020] LELA;53;5310;5310020;16;26;30;226;298;298
BAB_6_tabel_6_24_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4407;[5310030] BOLA;53;5310;5310030;26;16;59;80;181;181
BAB_6_tabel_6_24_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4407;[5310031] DORENG;53;5310;5310031;19;20;47;166;252;252
BAB_6_tabel_6_24_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4407;[5310032] MAPITARA;53;5310;5310032;1;0;50;27;78;78
BAB_6_tabel_6_24_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4407;[5310040] TALIBURA;53;5310;5310040;73;30;25;381;509;509
BAB_6_tabel_6_24_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4407;[5310041] WAIGETE;53;5310;5310041;42;53;134;166;395;395
BAB_6_tabel_6_24_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4407;[5310042] WAIBLAMA;53;5310;5310042;9;24;2;39;74;74
BAB_6_tabel_6_24_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4407;[5310050] KEWAPANTE;53;5310;5310050;30;15;19;70;134;134
BAB_6_tabel_6_24_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4407;[5310051] HEWOKLOANG;53;5310;5310051;34;8;22;106;170;170
BAB_6_tabel_6_24_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4407;[5310052] KANGAE;53;5310;5310052;92;80;61;225;458;458
BAB_6_tabel_6_24_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4407;[5310061] PALUE;53;5310;5310061;27;15;42;49;133;133
BAB_6_tabel_6_24_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4407;[5310062] KOTING;53;5310;5310062;25;24;4;34;87;87
BAB_6_tabel_6_24_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4407;[5310063] NELLE;53;5310;5310063;21;31;23;34;109;109
BAB_6_tabel_6_24_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4407;[5310070] NITA;53;5310;5310070;49;38;35;128;250;250
BAB_6_tabel_6_24_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4407;[5310071] MAGEPANDA;53;5310;5310071;12;6;9;44;71;71
BAB_6_tabel_6_24_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4407;[5310080] ALOK;53;5310;5310080;23;12;1;5;41;41
BAB_6_tabel_6_24_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4407;[5310081] ALOK BARAT;53;5310;5310081;22;7;10;45;84;84
BAB_6_tabel_6_24_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4407;[5310082] ALOK TIMUR;53;5310;5310082;66;29;22;99;216;216
BAB_6_tabel_6_24_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4407;[5310] SIKKA;53;5310;5310999;693;498;727;3016;4934;4934
BAB_6_tabel_6_24_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4408;[5310010] PAGA;53;5310;5310010;0;0;0;0;0;0
BAB_6_tabel_6_24_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4408;[5310011] MEGO;53;5310;5310011;0;0;0;0;0;0
BAB_6_tabel_6_24_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4408;[5310012] TANA WAWO;53;5310;5310012;0;0;0;0;0;0
BAB_6_tabel_6_24_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4408;[5310020] LELA;53;5310;5310020;0;0;0;0;0;0
BAB_6_tabel_6_24_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4408;[5310030] BOLA;53;5310;5310030;0;0;0;0;0;0
BAB_6_tabel_6_24_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4408;[5310031] DORENG;53;5310;5310031;0;0;0;0;0;0
BAB_6_tabel_6_24_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4408;[5310032] MAPITARA;53;5310;5310032;0;0;0;0;0;0
BAB_6_tabel_6_24_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4408;[5310040] TALIBURA;53;5310;5310040;0;0;0;0;0;0
BAB_6_tabel_6_24_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4408;[5310041] WAIGETE;53;5310;5310041;0;0;0;0;0;0
BAB_6_tabel_6_24_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4408;[5310042] WAIBLAMA;53;5310;5310042;0;0;0;0;0;0
BAB_6_tabel_6_24_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4408;[5310050] KEWAPANTE;53;5310;5310050;0;0;0;0;0;0
BAB_6_tabel_6_24_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4408;[5310051] HEWOKLOANG;53;5310;5310051;0;0;0;0;0;0
BAB_6_tabel_6_24_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4408;[5310052] KANGAE;53;5310;5310052;0;0;0;0;0;0
BAB_6_tabel_6_24_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4408;[5310061] PALUE;53;5310;5310061;0;0;0;0;0;0
BAB_6_tabel_6_24_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4408;[5310062] KOTING;53;5310;5310062;0;0;0;0;0;0
BAB_6_tabel_6_24_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4408;[5310063] NELLE;53;5310;5310063;0;0;0;0;0;0
BAB_6_tabel_6_24_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4408;[5310070] NITA;53;5310;5310070;0;0;0;0;0;0
BAB_6_tabel_6_24_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4408;[5310071] MAGEPANDA;53;5310;5310071;0;0;0;0;0;0
BAB_6_tabel_6_24_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4408;[5310080] ALOK;53;5310;5310080;0;0;0;0;0;0
BAB_6_tabel_6_24_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4408;[5310081] ALOK BARAT;53;5310;5310081;0;0;0;0;0;0
BAB_6_tabel_6_24_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4408;[5310082] ALOK TIMUR;53;5310;5310082;0;0;0;0;0;0
BAB_6_tabel_6_24_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4408;[5310] SIKKA;53;5310;5310999;0;0;0;0;0;0
BAB_6_tabel_6_24_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4409;[5310010] PAGA;53;5310;5310010;0;0;0;0;0;0
BAB_6_tabel_6_24_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4409;[5310011] MEGO;53;5310;5310011;0;0;0;0;0;0
BAB_6_tabel_6_24_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4409;[5310012] TANA WAWO;53;5310;5310012;0;0;0;0;0;0
BAB_6_tabel_6_24_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4409;[5310020] LELA;53;5310;5310020;0;0;0;0;0;0
BAB_6_tabel_6_24_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4409;[5310030] BOLA;53;5310;5310030;0;0;0;0;0;0
BAB_6_tabel_6_24_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4409;[5310031] DORENG;53;5310;5310031;0;0;0;0;0;0
BAB_6_tabel_6_24_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4409;[5310032] MAPITARA;53;5310;5310032;0;0;0;0;0;0
BAB_6_tabel_6_24_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4409;[5310040] TALIBURA;53;5310;5310040;0;0;0;0;0;0
BAB_6_tabel_6_24_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4409;[5310041] WAIGETE;53;5310;5310041;0;0;0;0;0;0
BAB_6_tabel_6_24_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4409;[5310042] WAIBLAMA;53;5310;5310042;0;0;0;0;0;0
BAB_6_tabel_6_24_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4409;[5310050] KEWAPANTE;53;5310;5310050;0;0;0;0;0;0
BAB_6_tabel_6_24_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4409;[5310051] HEWOKLOANG;53;5310;5310051;0;0;0;0;0;0
BAB_6_tabel_6_24_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4409;[5310052] KANGAE;53;5310;5310052;0;0;0;0;0;0
BAB_6_tabel_6_24_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4409;[5310061] PALUE;53;5310;5310061;0;0;0;0;0;0
BAB_6_tabel_6_24_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4409;[5310062] KOTING;53;5310;5310062;0;0;0;0;0;0
BAB_6_tabel_6_24_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4409;[5310063] NELLE;53;5310;5310063;0;0;0;0;0;0
BAB_6_tabel_6_24_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4409;[5310070] NITA;53;5310;5310070;0;0;0;0;0;0
BAB_6_tabel_6_24_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4409;[5310071] MAGEPANDA;53;5310;5310071;0;0;0;0;0;0
BAB_6_tabel_6_24_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4409;[5310080] ALOK;53;5310;5310080;0;0;0;0;0;0
BAB_6_tabel_6_24_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4409;[5310081] ALOK BARAT;53;5310;5310081;0;0;0;0;0;0
BAB_6_tabel_6_24_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4409;[5310082] ALOK TIMUR;53;5310;5310082;0;0;0;0;0;0
BAB_6_tabel_6_24_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4409;[5310] SIKKA;53;5310;5310999;0;0;0;0;0;0
BAB_6_tabel_6_24_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4410;[5310010] PAGA;53;5310;5310010;0;0;0;0;0;0
BAB_6_tabel_6_24_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4410;[5310011] MEGO;53;5310;5310011;0;0;0;0;0;0
BAB_6_tabel_6_24_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4410;[5310012] TANA WAWO;53;5310;5310012;0;0;0;0;0;0
BAB_6_tabel_6_24_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4410;[5310020] LELA;53;5310;5310020;0;0;0;0;0;0
BAB_6_tabel_6_24_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4410;[5310030] BOLA;53;5310;5310030;0;0;0;0;0;0
BAB_6_tabel_6_24_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4410;[5310031] DORENG;53;5310;5310031;0;0;0;0;0;0
BAB_6_tabel_6_24_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4410;[5310032] MAPITARA;53;5310;5310032;0;0;0;0;0;0
BAB_6_tabel_6_24_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4410;[5310040] TALIBURA;53;5310;5310040;0;0;0;0;0;0
BAB_6_tabel_6_24_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4410;[5310041] WAIGETE;53;5310;5310041;0;0;0;0;0;0
BAB_6_tabel_6_24_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4410;[5310042] WAIBLAMA;53;5310;5310042;0;0;0;0;0;0
BAB_6_tabel_6_24_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4410;[5310050] KEWAPANTE;53;5310;5310050;0;0;0;0;0;0
BAB_6_tabel_6_24_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4410;[5310051] HEWOKLOANG;53;5310;5310051;0;0;0;0;0;0
BAB_6_tabel_6_24_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4410;[5310052] KANGAE;53;5310;5310052;0;0;0;0;0;0
BAB_6_tabel_6_24_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4410;[5310061] PALUE;53;5310;5310061;0;0;0;0;0;0
BAB_6_tabel_6_24_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4410;[5310062] KOTING;53;5310;5310062;0;0;0;0;0;0
BAB_6_tabel_6_24_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4410;[5310063] NELLE;53;5310;5310063;0;0;0;0;0;0
BAB_6_tabel_6_24_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4410;[5310070] NITA;53;5310;5310070;0;0;0;0;0;0
BAB_6_tabel_6_24_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4410;[5310071] MAGEPANDA;53;5310;5310071;0;0;0;0;0;0
BAB_6_tabel_6_24_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4410;[5310080] ALOK;53;5310;5310080;0;0;0;0;0;0
BAB_6_tabel_6_24_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4410;[5310081] ALOK BARAT;53;5310;5310081;0;0;0;0;0;0
BAB_6_tabel_6_24_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4410;[5310082] ALOK TIMUR;53;5310;5310082;0;0;0;0;0;0
BAB_6_tabel_6_24_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4410;[5310] SIKKA;53;5310;5310999;0;0;0;0;0;0
BAB_6_tabel_6_24_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4411;[5310010] PAGA;53;5310;5310010;0;0;0;0;0;0
BAB_6_tabel_6_24_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4411;[5310011] MEGO;53;5310;5310011;0;0;0;0;0;0
BAB_6_tabel_6_24_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4411;[5310012] TANA WAWO;53;5310;5310012;0;0;0;0;0;0
BAB_6_tabel_6_24_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4411;[5310020] LELA;53;5310;5310020;0;0;0;0;0;0
BAB_6_tabel_6_24_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4411;[5310030] BOLA;53;5310;5310030;0;0;0;0;0;0
BAB_6_tabel_6_24_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4411;[5310031] DORENG;53;5310;5310031;0;0;0;0;0;0
BAB_6_tabel_6_24_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4411;[5310032] MAPITARA;53;5310;5310032;0;0;0;0;0;0
BAB_6_tabel_6_24_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4411;[5310040] TALIBURA;53;5310;5310040;0;0;0;0;0;0
BAB_6_tabel_6_24_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4411;[5310041] WAIGETE;53;5310;5310041;0;0;0;0;0;0
BAB_6_tabel_6_24_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4411;[5310042] WAIBLAMA;53;5310;5310042;0;0;0;0;0;0
BAB_6_tabel_6_24_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4411;[5310050] KEWAPANTE;53;5310;5310050;0;0;0;0;0;0
BAB_6_tabel_6_24_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4411;[5310051] HEWOKLOANG;53;5310;5310051;0;0;0;0;0;0
BAB_6_tabel_6_24_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4411;[5310052] KANGAE;53;5310;5310052;0;0;0;0;0;0
BAB_6_tabel_6_24_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4411;[5310061] PALUE;53;5310;5310061;0;0;0;0;0;0
BAB_6_tabel_6_24_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4411;[5310062] KOTING;53;5310;5310062;0;0;0;0;0;0
BAB_6_tabel_6_24_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4411;[5310063] NELLE;53;5310;5310063;0;0;0;0;0;0
BAB_6_tabel_6_24_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4411;[5310070] NITA;53;5310;5310070;0;0;0;0;0;0
BAB_6_tabel_6_24_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4411;[5310071] MAGEPANDA;53;5310;5310071;0;0;0;0;0;0
BAB_6_tabel_6_24_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4411;[5310080] ALOK;53;5310;5310080;0;0;0;0;0;0
BAB_6_tabel_6_24_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4411;[5310081] ALOK BARAT;53;5310;5310081;0;0;0;0;0;0
BAB_6_tabel_6_24_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4411;[5310082] ALOK TIMUR;53;5310;5310082;0;0;0;0;0;0
BAB_6_tabel_6_24_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4411;[5310] SIKKA;53;5310;5310999;0;0;0;0;0;0
BAB_6_tabel_6_24_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4412;[5310010] PAGA;53;5310;5310010;0;0;0;1;1;1
BAB_6_tabel_6_24_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4412;[5310011] MEGO;53;5310;5310011;0;0;0;30;30;30
BAB_6_tabel_6_24_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4412;[5310012] TANA WAWO;53;5310;5310012;0;0;0;2;2;2
BAB_6_tabel_6_24_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4412;[5310020] LELA;53;5310;5310020;0;0;0;1;1;1
BAB_6_tabel_6_24_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4412;[5310030] BOLA;53;5310;5310030;0;0;1;0;1;1
BAB_6_tabel_6_24_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4412;[5310031] DORENG;53;5310;5310031;0;0;0;46;46;46
BAB_6_tabel_6_24_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4412;[5310032] MAPITARA;53;5310;5310032;0;0;0;0;0;0
BAB_6_tabel_6_24_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4412;[5310040] TALIBURA;53;5310;5310040;1;0;0;23;24;24
BAB_6_tabel_6_24_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4412;[5310041] WAIGETE;53;5310;5310041;2;0;0;3;5;5
BAB_6_tabel_6_24_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4412;[5310042] WAIBLAMA;53;5310;5310042;0;0;0;0;0;0
BAB_6_tabel_6_24_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4412;[5310050] KEWAPANTE;53;5310;5310050;0;0;0;36;36;36
BAB_6_tabel_6_24_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4412;[5310051] HEWOKLOANG;53;5310;5310051;0;0;0;8;8;8
BAB_6_tabel_6_24_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4412;[5310052] KANGAE;53;5310;5310052;1;0;0;16;17;17
BAB_6_tabel_6_24_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4412;[5310061] PALUE;53;5310;5310061;0;0;0;0;0;0
BAB_6_tabel_6_24_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4412;[5310062] KOTING;53;5310;5310062;0;0;0;0;0;0
BAB_6_tabel_6_24_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4412;[5310063] NELLE;53;5310;5310063;0;0;0;0;0;0
BAB_6_tabel_6_24_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4412;[5310070] NITA;53;5310;5310070;0;0;0;0;0;0
BAB_6_tabel_6_24_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4412;[5310071] MAGEPANDA;53;5310;5310071;0;0;0;1;1;1
BAB_6_tabel_6_24_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4412;[5310080] ALOK;53;5310;5310080;0;0;0;1;1;1
